Article;Brand;Width;Height;Speed;Rim;Loadindex;Pattern;Spec;PR/RF;Demo;Dot;Extra;Quality;Vehicle;Stock;Price;Discount;EAN;IPCODE;Fuel;Wet;Noise;Decibel;C Class;URL_Pattern;Per parcel;RFT;Eprel_code;Eprel_RR;Eprel_Wet;Eprel_Noise;Eprel_decibel;Eprel_severe_snow;Eprel_Ice_Tyre
AT056875;ATLAS ZO;185;70;TR;13;86T;GREEN HP;;;;;;Summer;Passenger car;34;35.18;0;"5420068656875";AT056875;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641622;D;C;B;68;0;0
AT056912;ATLAS ZO;185;65;TR;14;86T;GREEN HP;;;;;;Summer;Passenger car;50;35.65;0;"5420068656912";AT056912;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641626;D;C;B;68;0;0
AT056929;ATLAS ZO;185;65;HR;14;86H;GREEN HP;;;;;;Summer;Passenger car;50;36.23;0;"5420068656929";AT056929;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641627;D;C;B;68;0;0
AT056936;ATLAS ZO;175;65;TR;15;84T;GREEN HP;;;;;;Summer;Passenger car;26;36.23;0;"5420068656936";AT056936;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641628;D;C;B;68;0;0
AT056943;ATLAS ZO;175;65;HR;15;84H;GREEN HP;;;;;;Summer;Passenger car;42;36.70;0;"5420068656943";AT056943;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641629;D;C;B;68;0;0
AT056998;ATLAS ZO;185;60;HR;15;84H;GREEN HP;;;;;;Summer;Passenger car;50;37.28;0;"5420068656998";AT056998;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641634;D;C;B;68;0;0
AT057049;ATLAS ZO;195;55;HR;15;85H;GREEN HP;;;;;;Summer;Passenger car;50;38.06;0;"5420068657049";AT057049;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641639;D;C;B;69;0;0
AT057056;ATLAS ZO;195;55;VR;15;85V;GREEN HP;;;;;;Summer;Passenger car;34;38.80;0;"5420068657056";AT057056;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641640;D;C;B;69;0;0
AT057063;ATLAS ZO;205;55;VR;15;88V;GREEN HP;;;;;;Summer;Passenger car;50;39.90;0;"5420068657063";AT057063;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641641;D;C;B;69;0;0
AT057124;ATLAS ZO;195;50;HR;15;82H;GREEN HP;;;;;;Summer;Passenger car;35;36.49;0;"5420068657124";AT057124;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;641647;D;C;B;69;0;0
AT057377;ATLAS ZO;205;75;SR;16;110/108S;GREEN VAN2;;;;;;Summer;Light Truck;35;55.60;0;"5420068657377";AT057377;E;C;1;69;C2;https://extras.tyre-energy.de/pic_15565g.jpg;2;0;641666;D;C;A;69;0;0
AT057438;ATLAS ZO;225;60;VR;18;100V;SPORTGREEN3;;;;;;Summer;Jeep / 4x4;50;54.60;0;"5420068657438";AT057438;E;C;1;68;C1;https://extras.tyre-energy.de/pic_16002g.jpg;2;0;729067;D;C;A;68;0;0
AT136;ATLAS ZO;165;70;R;14;89/87R;GREEN VAN;;6PR;;;;Summer;Light Truck;29;37.28;0;"5420068651351";AT136;E;C;2;72;C2;https://extras.tyre-energy.de/pic_11992g.jpg;2;0;;;;;0;0;0
AT174;ATLAS ZO;195;55;R;10;98P;GREEN VAN;;;;;;Summer;Light Truck;50;41.95;0;"5420068653256";AT174;;;;0;C2;https://extras.tyre-energy.de/pic_11992g.jpg;2;0;;;;;;0;0
AT211;ATLAS ZO;155;70;TR;13;75T;GREEN HP;;;;;;Summer;Passenger car;50;31.45;0;"5420068654499";AT211;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520849;D;C;B;68;0;0
AT215;ATLAS ZO;155;65;TR;14;75T;GREEN HP;;;;;;Summer;Passenger car;50;33.08;0;"5420068654536";AT215;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520851;D;C;B;68;0;0
AT217;ATLAS ZO;195;65;HR;15;91H;GREEN HP;;;;;;Summer;Passenger car;50;38.80;0;"5420068654550";AT217;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520853;D;C;B;69;0;0
AT218;ATLAS ZO;195;65;VR;15;91V;GREEN HP;;;;;;Summer;Passenger car;50;38.80;0;"5420068654567";AT218;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520854;D;C;B;69;0;0
AT220;ATLAS ZO;145;60;TR;13;66T;GREEN HP;;;;;;Summer;Passenger car;50;36.23;0;"5420068654581";AT220;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520856;D;C;B;68;0;0
AT222;ATLAS ZO;165;60;HR;14;75H;GREEN HP;;;;;;Summer;Passenger car;50;33.08;0;"5420068654604";AT222;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520857;D;C;B;68;0;0
AT223;ATLAS ZO;175;60;HR;14;79H;GREEN HP;;;;;;Summer;Passenger car;50;33.55;0;"5420068654611";AT223;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;;;;;0;0;0
AT225;ATLAS ZO;165;60;TR;15;81T;GREEN HP;;XL;;;;Summer;Passenger car;50;35.18;0;"5420068654635";AT225;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520858;D;C;B;68;0;0
AT227;ATLAS ZO;205;60;VR;15;91V;GREEN HP;;;;;;Summer;Passenger car;50;40.43;0;"5420068654659";AT227;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520860;D;C;B;69;0;0
AT229;ATLAS ZO;185;55;HR;15;82H;GREEN HP;;;;;;Summer;Passenger car;50;37.01;0;"5420068654673";AT229;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;;;;;0;0;0
AT230;ATLAS ZO;185;55;VR;15;82V;GREEN HP;;;;;;Summer;Passenger car;50;37.28;0;"5420068654680";AT230;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;;;;;0;0;0
AT231;ATLAS ZO;195;55;HR;16;87H;GREEN HP;;;;;;Summer;Passenger car;29;41.48;0;"5420068654697";AT231;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520861;D;C;B;69;0;0
AT233;ATLAS ZO;205;55;VR;16;91V;GREEN HP;;;;;;Summer;Passenger car;50;40.43;0;"5420068654710";AT233;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520863;D;C;B;69;0;0
AT236;ATLAS ZO;195;50;VR;16;84V;GREEN HP;;;;;;Summer;Passenger car;50;40.43;0;"5420068654741";AT236;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520865;D;C;B;69;0;0
AT241;ATLAS ZO;235;50;WR;17;100W;SPORTGREEN2;;XL;;;;Summer;Passenger car;24;47.78;0;"5420068654796";AT241;C;B;2;70;C1;https://extras.tyre-energy.de/pic_15567g.jpg;2;0;520870;C;B;B;70;0;0
AT244;ATLAS ZO;205;45;WR;16;87W;SPORTGREEN2;;XL;;;;Summer;Passenger car;50;41.48;0;"5420068654826";AT244;E;B;2;69;C1;https://extras.tyre-energy.de/pic_15567g.jpg;2;0;520873;D;B;B;69;0;0
AT245;ATLAS ZO;215;45;VR;16;90V;SPORTGREEN2;;XL;;;;Summer;Passenger car;41;43.00;0;"5420068654833";AT245;E;B;2;70;C1;https://extras.tyre-energy.de/pic_15567g.jpg;2;0;520874;D;B;B;70;0;0
AT251;ATLAS ZO;215;40;WR;17;87W;SPORTGREEN2;;XL;;;;Summer;Passenger car;50;43.00;0;"5420068654895";AT251;E;B;2;70;C1;https://extras.tyre-energy.de/pic_15567g.jpg;2;0;520880;D;B;B;70;0;0
AT255;ATLAS ZO;275;40;WR;19;105W;SPORTGREEN2;;XL;;;;Summer;Passenger car;50;63.20;0;"5420068654932";AT255;C;B;2;70;C1;https://extras.tyre-energy.de/pic_15567g.jpg;1;0;520884;C;B;B;70;0;0
AT258;ATLAS ZO;265;35;WR;18;97W;SPORTGREEN2;;XL;;;;Summer;Passenger car;50;55.38;0;"5420068654963";AT258;C;B;2;70;C1;https://extras.tyre-energy.de/pic_15567g.jpg;1;0;520887;C;B;B;70;0;0
AT259;ATLAS ZO;215;35;WR;19;85W;SPORTGREEN2;;XL;;;;Summer;Passenger car;46;45.68;0;"5420068654970";AT259;E;B;2;70;C1;https://extras.tyre-energy.de/pic_15567g.jpg;2;0;520888;D;B;B;70;0;0
AT268;ATLAS ZO;225;75;SR;16;121/120S;GREEN VAN2;;10PR;;;;Summer;Light Truck;50;64.25;0;"5420068655069";AT268;E;C;1;69;C2;https://extras.tyre-energy.de/pic_15565g.jpg;1;0;520897;D;C;A;69;0;0
AT272;ATLAS ZO;175;65;TR;14;90/88T;GREEN VAN2;;6PR;;;;Summer;Light Truck;50;38.33;0;"5420068655106";AT272;E;C;1;69;C2;https://extras.tyre-energy.de/pic_15565g.jpg;2;0;520901;D;C;A;69;0;0
AT280;ATLAS ZO;215;60;R;16;103/101R;GREEN VAN2;;6PR;;;;Summer;Light Truck;50;52.24;0;"5420068655182";AT280;E;C;1;69;C2;https://extras.tyre-energy.de/pic_15565g.jpg;2;0;520909;D;C;A;69;0;0
AT282;ATLAS ZO;235;60;VR;16;100V;SPORTGREEN SUV2;;;;;;Summer;Jeep / 4x4;24;50.93;0;"5420068655205";AT282;C;B;2;70;C1;https://extras.tyre-energy.de/pic_15568g.jpg;2;0;520911;C;B;B;70;0;0
AT288;ATLAS ZO;235;55;VR;18;104V;SPORTGREEN SUV2;;XL;;;;Summer;Jeep / 4x4;50;55.60;0;"5420068655267";AT288;C;B;2;70;C1;https://extras.tyre-energy.de/pic_15568g.jpg;2;0;520918;C;B;B;70;0;0
AT290;ATLAS ZO;275;55;VR;20;117V;SPORTGREEN SUV2;;XL;;;;Summer;Jeep / 4x4;36;71.60;0;"5420068655281";AT290;C;B;2;71;C1;https://extras.tyre-energy.de/pic_15568g.jpg;1;0;520920;C;B;B;71;0;0
AT295;ATLAS ZO;275;40;WR;20;106W;SPORTGREEN SUV2;;XL;;;;Summer;Jeep / 4x4;50;65.88;0;"5420068655335";AT295;C;B;2;71;C1;https://extras.tyre-energy.de/pic_15568g.jpg;1;0;520924;C;B;B;71;0;0
AT301;ATLAS ZO;185;65;HR;15;88H;GREEN HP;;;;;;Summer;Passenger car;50;37.75;0;"5420068656356";AT301;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520929;D;C;B;68;0;0
AT302;ATLAS ZO;205;60;HR;16;92H;GREEN HP;;;;;;Summer;Passenger car;50;40.90;0;"5420068656363";AT302;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520930;D;C;B;69;0;0
AT305;ATLAS ZO;215;55;WR;16;97W;GREEN HP;;XL;;;;Summer;Passenger car;50;44.05;0;"5420068656394";AT305;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520933;D;C;B;69;0;0
AT308;ATLAS ZO;175;65;HR;14;82H;GREEN HP;;;;;;Summer;Passenger car;50;34.13;0;"5420068656424";AT308;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520936;D;C;B;68;0;0
AT310;ATLAS ZO;205;55;HR;16;91H;GREEN HP;;;;;;Summer;Passenger car;50;39.85;0;"5420068656448";AT310;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520938;D;C;B;69;0;0
AT311;ATLAS ZO;205;55;VR;16;94V;GREEN HP;;XL;;;;Summer;Passenger car;37;40.90;0;"5420068656455";AT311;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520939;D;C;B;69;0;0
AT312;ATLAS ZO;205;55;WR;16;91W;GREEN HP;;;;;;Summer;Passenger car;50;40.16;0;"5420068656462";AT312;E;C;2;69;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520940;D;C;B;69;0;0
AT313;ATLAS ZO;185;65;TR;15;88T;GREEN HP;;;;;;Summer;Passenger car;50;37.28;0;"5420068656479";AT313;E;C;2;68;C1;https://extras.tyre-energy.de/pic_15566g.jpg;2;0;520941;D;C;B;68;0;0
AT320;ATLAS ZO;225;45;YR;19;96Y;SPORTGREEN3;;XL;;;;Summer;Passenger car;50;51.45;0;"5420068656547";AT320;E;C;1;68;C1;https://extras.tyre-energy.de/pic_16002g.jpg;2;0;520948;D;C;A;68;0;0
AT324;ATLAS ZO;275;40;WR;19;105W;SPORTGREEN3;;XL;;;;Summer;Passenger car;24;63.20;0;"5420068656585";AT324;E;C;1;69;C1;https://extras.tyre-energy.de/pic_16002g.jpg;1;0;520952;D;C;A;69;0;0
AT336;ATLAS ZO;275;55;WR;19;111W;SPORTGREEN3;;;;;;Summer;Jeep / 4x4;31;69.55;0;"5420068656707";AT336;E;C;1;69;C1;https://extras.tyre-energy.de/pic_16002g.jpg;1;0;520963;D;C;A;69;0;0
AT337;ATLAS ZO;285;40;WR;19;107W;SPORTGREEN3;;XL;;;;Summer;Jeep / 4x4;44;69.50;0;"5420068656714";AT337;E;C;1;71;C1;https://extras.tyre-energy.de/pic_16002g.jpg;1;0;520964;D;C;A;71;0;0
AT88;ATLAS ZO;175;65;TR;13;80T;GREEN;;;;;;Summer;Passenger car;50;32.81;0;"5420068650873";AT88;E;C;2;70;C1;https://extras.tyre-energy.de/pic_11037g.jpg;2;0;;;;;;0;0
AX145;ATLAS WI;205;70;R;15;106/104R;POLARBEAR VAN;;8PR;;2018;;Winter;Light Truck;50;45.10;0;;;E;B;2;73;C2;https://extras.tyre-energy.de/pic_11040g.jpg;2;0;;;;;0;0;0
AX172;ATLAS WI;225;60;VR;16;102V;POLARBEAR1;;XL;;2018;;Winter;Passenger car;21;41.95;0;;;C;C;2;72;C1;https://extras.tyre-energy.de/pic_10991g.jpg;2;0;;;;;;0;0
AX203;ATLAS WI;275;40;VR;20;106V;POLARBEAR SUV;;XL;;2019;;Winter;Jeep / 4x4;33;63.78;0;;;C;C;2;73;C1;https://extras.tyre-energy.de/pic_11903g.jpg;1;0;;;;;;0;0
AX204;ATLAS WI;155;80;TR;13;79T;POLARBEAR HP;;;;;;Winter;Passenger car;41;32.03;0;"5420068655366";AX204;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521498;D;D;A;68;1;0
AX212;ATLAS WI;175;65;TR;14;82T;POLARBEAR HP;;;;;;Winter;Passenger car;50;33.55;0;"5420068655441";AX212;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521505;D;D;A;68;1;0
AX215;ATLAS WI;175;65;TR;15;84T;POLARBEAR HP;;;;;;Winter;Passenger car;50;35.65;0;"5420068655472";AX215;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521508;D;D;A;68;1;0
AX216;ATLAS WI;185;65;TR;15;88T;POLARBEAR HP;;;;;;Winter;Passenger car;50;37.75;0;"5420068655489";AX216;C;C;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521509;C;C;A;68;1;0
AX219;ATLAS WI;195;65;TR;15;95T;POLARBEAR HP;;XL;;;;Winter;Passenger car;50;38.80;0;"5420068655519";AX219;C;C;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521512;C;C;A;68;1;0
AX221;ATLAS WI;215;65;HR;16;98H;POLARBEAR HP;;;;;;Winter;Passenger car;33;47.25;0;"5420068655533";AX221;C;C;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521514;C;C;A;68;1;0
AX223;ATLAS WI;185;60;TR;15;84T;POLARBEAR HP;;;;;;Winter;Passenger car;50;36.23;0;"5420068655557";AX223;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521516;D;D;A;68;1;0
AX226;ATLAS WI;205;60;HR;16;92H;POLARBEAR HP;;;;;;Winter;Passenger car;50;41.95;0;"5420068655588";AX226;C;C;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521519;C;C;A;68;1;0
AX227;ATLAS WI;205;60;HR;16;96H;POLARBEAR HP;;XL;;;;Winter;Passenger car;45;41.95;0;"5420068655595";AX227;C;C;1;68;C1;https://extras.tyre-energy.de/pic_15841g.jpg;2;0;521520;C;C;A;68;1;0
AX232;ATLAS WI;205;55;HR;16;91H;POLARBEAR UHP;;;;;;Winter;Passenger car;50;39.85;0;"5420068655649";AX232;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15842g.jpg;2;0;521525;D;D;A;68;1;0
AX236;ATLAS WI;205;55;VR;17;95V;POLARBEAR UHP;;XL;;;;Winter;Passenger car;22;43.05;0;"5420068655687";AX236;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15842g.jpg;2;0;521529;D;D;A;68;1;0
AX237;ATLAS WI;215;55;HR;17;98H;POLARBEAR UHP;;XL;;;;Winter;Passenger car;50;45.68;0;"5420068655694";AX237;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15842g.jpg;2;0;521530;D;D;A;68;1;0
AX243;ATLAS WI;215;50;VR;17;95V;POLARBEAR UHP;;XL;;;;Winter;Passenger car;50;43.84;0;"5420068655755";AX243;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15842g.jpg;2;0;521536;D;D;A;68;1;0
AX246;ATLAS WI;195;45;HR;16;84H;POLARBEAR UHP;;XL;;;;Winter;Passenger car;42;38.85;0;"5420068655786";AX246;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15842g.jpg;2;0;521539;D;D;A;68;1;0
AX248;ATLAS WI;215;45;VR;16;90V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;47;40.43;0;"5420068655809";AX248;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521541;D;D;B;70;1;0
AX249;ATLAS WI;205;45;VR;17;88V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;50;44.63;0;"5420068655816";AX249;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521542;D;D;B;70;1;0
AX254;ATLAS WI;235;45;VR;18;98V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;30;48.83;0;"5420068655861";AX254;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521547;D;D;B;70;1;0
AX256;ATLAS WI;255;45;VR;18;103V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;32;57.95;0;"5420068655885";AX256;C;C;2;72;C1;https://extras.tyre-energy.de/pic_15884g.jpg;1;0;521549;C;C;B;72;1;0
AX257;ATLAS WI;245;45;VR;19;102V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;48;53.50;0;"5420068655892";AX257;C;C;2;72;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521550;C;C;B;72;1;0
AX258;ATLAS WI;205;40;VR;17;84V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;50;39.85;0;"5420068655908";AX258;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521551;D;D;B;70;1;0
AX259;ATLAS WI;215;40;VR;17;87V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;37;39.85;0;"5420068655915";AX259;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521552;D;D;B;70;1;0
AX261;ATLAS WI;235;40;VR;18;95V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;50;44.89;0;"5420068655939";AX261;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521554;D;D;B;70;1;0
AX263;ATLAS WI;245;40;VR;19;98V;POLARBEAR UHP2;;XL;;;;Winter;Passenger car;24;52.45;0;"5420068655953";AX263;E;E;2;72;C1;https://extras.tyre-energy.de/pic_15884g.jpg;2;0;521556;D;D;B;72;1;0
AX286;ATLAS WI;235;60;HR;16;100H;POLARBEAR SUV3;;;;;;Winter;Jeep / 4x4;40;48.83;0;"5420068656189";AX286;C;C;2;70;C1;https://extras.tyre-energy.de/pic_15883g.jpg;2;0;521579;C;C;B;70;1;0
AX287;ATLAS WI;215;60;HR;17;96H;POLARBEAR SUV2;;;;;;Winter;Jeep / 4x4;27;48.30;0;"5420068656196";AX287;C;C;2;69;C1;https://extras.tyre-energy.de/pic_15844g.jpg;2;0;521580;C;C;B;69;1;0
AX291;ATLAS WI;265;60;HR;18;114H;POLARBEAR SUV2;;XL;;;;Winter;Jeep / 4x4;50;67.45;0;"5420068656233";AX291;C;C;2;70;C1;https://extras.tyre-energy.de/pic_15844g.jpg;1;0;521584;C;C;B;70;1;0
AX293;ATLAS WI;225;55;VR;18;98V;POLARBEAR SUV3;;;;;;Winter;Jeep / 4x4;50;53.03;0;"5420068656257";AX293;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15883g.jpg;2;0;521586;D;D;B;70;1;0
AX294;ATLAS WI;235;55;HR;18;104H;POLARBEAR SUV2;;XL;;;;Winter;Jeep / 4x4;50;54.08;0;"5420068656264";AX294;C;C;2;69;C1;https://extras.tyre-energy.de/pic_15844g.jpg;2;0;521587;C;C;B;69;1;0
AX295;ATLAS WI;225;55;VR;19;99V;POLARBEAR SUV3;;;;;;Winter;Jeep / 4x4;25;53.50;0;"5420068656271";AX295;E;E;2;70;C1;https://extras.tyre-energy.de/pic_15883g.jpg;2;0;521588;D;D;B;70;1;0
AX296;ATLAS WI;235;55;HR;19;105H;POLARBEAR SUV2;;XL;;;;Winter;Jeep / 4x4;41;57.23;0;"5420068656288";AX296;C;C;2;69;C1;https://extras.tyre-energy.de/pic_15844g.jpg;2;0;521589;C;C;B;69;1;0
AX301;ATLAS WI;205;55;VR;16;91V;POLARBEAR UHP;;;;;;Winter;Passenger car;50;38.80;0;"5420068656738";AX301;E;E;1;68;C1;https://extras.tyre-energy.de/pic_15842g.jpg;2;0;521591;D;D;A;68;1;0
BR10162;BRIDGESTONE ZO;215;65;HR;16;98H;Turanza T005;;;;;;Summer;Jeep / 4x4;50;77.65;50.54;"3286341016215";10162;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382325;B;A;B;71;0;0
BR10164;BRIDGESTONE ZO;205;55;VR;16;91V;Turanza T005;;;;;;Summer;Passenger car;50;59.80;48;"3286341016413";10164;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382327;B;A;B;71;0;0
BR1016400;BRIDGESTONE ZO;205;55;VR;16;91V;Turanza T005;;;;;;Summer;Passenger car;42;58.75;0;;;A;B;2;69;C1;;2;0;;A;B;B;69;0;0
BR10166;BRIDGESTONE ZO;225;45;VR;17;91V;Turanza T005;;;;;;Summer;Passenger car;50;74.50;49.15;"3286341016611";10166;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382329;B;A;B;71;0;0
BR10167;BRIDGESTONE ZO;225;45;YR;17;91Y;Turanza T005;;;;;;Summer;Passenger car;50;70.30;51.52;"3286341016710";10167;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382330;B;A;B;71;0;0
BR10168;BRIDGESTONE ZO;225;45;WR;17;94W;Turanza T005;;XL;;;;Summer;Passenger car;50;72.40;49.37;"3286341016819";10168;B;A;2;72;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382331;B;A;B;72;0;0
BR10169;BRIDGESTONE ZO;205;55;HR;16;91H;Turanza T005;;;;;;Summer;Passenger car;50;59.80;48;"3286341016918";10169;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382332;B;A;B;71;0;0
BR10173;BRIDGESTONE ZO;225;45;YR;17;94Y;Turanza T005;;XL;;;;Summer;Passenger car;50;74.03;48.23;"3286341017311";10173;B;A;2;72;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382333;B;A;B;72;0;0
BR10174;BRIDGESTONE ZO;225;40;WR;18;92W;Turanza T005;;XL;;;;Summer;Passenger car;50;77.65;49.58;"3286341017410";10174;B;A;2;72;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382334;B;A;B;72;0;0
BR10175;BRIDGESTONE ZO;225;45;VR;17;94V;Turanza T005;;XL;;;;Summer;Passenger car;50;73.45;50.2;"3286341017519";10175;B;A;1;72;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382335;B;A;A;72;0;0
BR10418;BRIDGESTONE ZO;215;40;YR;18;89Y;Turanza T005 AO;;XL;;;;Summer;Passenger car;28;111.83;53.89;"3286341041811";10418;C;A;2;72;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;381170;C;A;B;72;0;0
BR104285;BRIDGESTONE ZO;255;55;HR;19;111H;Alenza 001 AO;;XL;DEMO;;;Summer;Jeep / 4x4;23;101.05;52.56;;;A;A;2;72;C1;;1;0;;A;A;B;72;0;0
BR10869;BRIDGESTONE ZO;195;60;HR;15;88H;Turanza T005;;;;;;Summer;Passenger car;50;62.48;50.02;"3286341086911";10869;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382338;B;A;B;71;0;0
BR10873;BRIDGESTONE ZO;195;60;VR;15;88V;Turanza T005;;;;;;Summer;Passenger car;50;65.63;51.2;"3286341087314";10873;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382342;B;A;B;71;0;0
BR10876;BRIDGESTONE ZO;195;50;VR;15;82V;Turanza T005;;;;;;Summer;Passenger car;50;56.65;45;"3286341087611";10876;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382345;B;A;B;71;0;0
BR10878;BRIDGESTONE ZO;195;55;VR;16;87V;Turanza T005;;;;;;Summer;Passenger car;50;80.33;52.75;"3286341087819";10878;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382347;B;A;B;71;0;0
BR10882;BRIDGESTONE ZO;215;55;WR;16;97W;Turanza T005;;XL;;;;Summer;Passenger car;46;98.70;53.77;"3286341088212";10882;B;A;2;72;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382351;B;A;B;72;0;0
BR108855;BRIDGESTONE ZO;205;60;HR;16;92H;Turanza T005;;;DEMO;;;Summer;Passenger car;50;66.15;57.46;;;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;;;;;0;0;0
BR10889;BRIDGESTONE ZO;205;50;WR;16;87W;Turanza T005;;;;;;Summer;Passenger car;35;81.90;52.93;"3286341088915";10889;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382356;B;A;B;71;0;0
BR10895;BRIDGESTONE ZO;225;55;VR;16;95V;Turanza T005;;;;;;Summer;Passenger car;32;97.13;54.08;"3286341089516";10895;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382364;B;A;B;71;0;0
BR10896;BRIDGESTONE ZO;215;55;VR;16;93V;Turanza T005;;;;;;Summer;Passenger car;36;93.98;52.66;"3286341089615";10896;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382365;B;A;B;71;0;0
BR10897;BRIDGESTONE ZO;195;55;HR;16;91H;Turanza T005;;XL;;;;Summer;Passenger car;40;82.95;49.88;"3286341089714";10897;B;A;2;71;C1;https://extras.tyre-energy.de/pic_13772g.jpg;2;0;382366;B;A;B;71;0;0
